id,zonaId,municipio,name,lat,lng,status,address,priority,size,confidence,coverage,quality,phone,departamento,source_url,source,categoria,NIT,temperatura,gap_nivel,accion_recomendada,source_agents
caribe_entity_248,magdalena_santa_marta,Santa Marta,Ferreeléctricos La Primavera,11.250793,-74.203672,INACTIVO,"Calle 6 #11-50, Santa Marta",Alta,Mediana,74,75,Media,+573129537736,Magdalena,null,A1,Ferreteria,952471680-2,57.1,media,Verificar reactivación del establecimiento.,"[""A1"",""A3""]"
caribe_entity_249,magdalena_santa_marta,Santa Marta,Ferreeléctricos Samaria,11.233836,-74.212939,VALIDAR,"Avenida Calle 30 #4-77, Santa Marta",Alta,Pequeña,63,58.2,Media,+573230309706,Magdalena,null,A3,Ferreteria,978514999-7,67.5,media,Validar información del establecimiento.,"[""A1"",""A2"",""A3""]"
caribe_entity_250,magdalena_santa_marta,Santa Marta,Depósito Doña Carmen,11.225169,-74.183090,VALIDAR,"Carrera 29 #29j-56, Santa Marta",Alta,Mediana,71,75,Media,+573210593981,Magdalena,https://mock-ferromap.example/entity/250,A2,Deposito,940339942-1,65.9,media,Validar información del establecimiento.,"[""A2""]"
caribe_entity_251,magdalena_santa_marta,Santa Marta,Depósito y Ferretería El Paisa,11.225162,-74.181541,ACTIVO,"Calle 29j #30-03, Santa Marta",Alta,Pequeña,70,53.3,Media,+573221418882,Magdalena,null,A1,Deposito,959548386-1,47.7,media,Fortalecer cobertura comercial.,"[""A1""]"
caribe_entity_252,magdalena_santa_marta,Santa Marta,Distribuciones Las Flores Santa Marta,11.204983,-74.162508,ACTIVO,"Carrera 66A #22-73, Santa Marta",Alta,Grande,77,79.6,Media,+573505977736,Magdalena,https://mock-ferromap.example/entity/252,A1,Distribuidora,972241336-1,77.2,alta,Evaluar potencial de expansión.,"[""A1"",""A2"",""A3""]"
caribe_entity_253,magdalena_santa_marta,Santa Marta,Ferretería Horizonte,11.230136,-74.203272,ACTIVO,"Calle 29E1 #13B-52, Santa Marta",Alta,Mediana,86,94.8,Alta,+573154151141,Magdalena,https://mock-ferromap.example/entity/253,A3,Ferreteria,942617636-0,92.6,alta,Priorizar activación comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_254,magdalena_santa_marta,Santa Marta,Ferretería San José,11.239812,-74.209954,VALIDAR,"Carrera 6 #22-21, Santa Marta",Alta,Pequeña,52,47.6,Baja,+573131540124,Magdalena,null,A2,Ferreteria,943020062-3,66.2,media,Validar información del establecimiento.,"[""A2""]"
caribe_entity_255,magdalena_santa_marta,Santa Marta,Depósito Don Julio,11.224552,-74.198893,ACTIVO,"Calle 29I2 #17A-25, Santa Marta",Alta,Pequeña,80,80.0,Alta,+573170766440,Magdalena,https://mock-ferromap.example/entity/255,A1,Deposito,953821247-2,63.1,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_256,magdalena_santa_marta,Santa Marta,Depósito de Materiales Villalobos y Cía,11.221484,-74.189533,ACTIVO,"Calle 29K4 #21C-47, Santa Marta",Alta,Grande,79,83.0,Alta,+573217777243,Magdalena,https://mock-ferromap.example/entity/256,A3,Deposito,957166011-6,75.7,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_257,magdalena_santa_marta,Santa Marta,Ferreeléctricos San Rafael,11.220605,-74.197747,ACTIVO,"Calle 34B #18C-93, Santa Marta",Alta,Pequeña,81,89.1,Alta,+573056571997,Magdalena,https://mock-ferromap.example/entity/257,A3,Ferreteria,956592742-4,53.3,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_258,magdalena_santa_marta,Santa Marta,Ferreeléctricos La Tuerca Santa Marta,11.230230,-74.214228,ACTIVO,"Avenida Carrera 4 #33-58, Santa Marta",Alta,Mediana,84,92.4,Alta,+573168847067,Magdalena,https://mock-ferromap.example/entity/258,A1,Ferreteria,959245391-6,71.2,alta,Priorizar activación comercial.,"[""A1"",""A3""]"
caribe_entity_259,magdalena_santa_marta,Santa Marta,Comercializadora Los Compadres,11.246284,-74.209862,ACTIVO,"Calle 11 #5-85, Santa Marta",Alta,Grande,85,95.1,Alta,+573178811603,Magdalena,https://mock-ferromap.example/entity/259,A3,Distribuidora,962703245-5,76.0,alta,Evaluar potencial de expansión.,"[""A3""]"
caribe_entity_260,magdalena_santa_marta,Santa Marta,Ferretería San Antonio Santa Marta,11.237212,-74.201834,ACTIVO,"Calle 23 #14-14, Santa Marta",Alta,Pequeña,73,73.6,Media,+573193329467,Magdalena,null,A1,Ferreteria,944895633-7,70.3,alta,Priorizar activación comercial.,"[""A1"",""A3""]"
caribe_entity_261,magdalena_santa_marta,Santa Marta,Ferretería y Pinturas El Alcatraz,11.240953,-74.180217,ACTIVO,"Calle 13B #32-64, Santa Marta",Alta,Mediana,85,89.1,Alta,+573211831790,Magdalena,https://mock-ferromap.example/entity/261,A1,Ferreteria,943725031-1,71.7,alta,Priorizar activación comercial.,"[""A1"",""A2""]"
caribe_entity_262,magdalena_santa_marta,Santa Marta,Depósito Samaria,11.229421,-74.194800,ACTIVO,"Calle 29D #19-13, Santa Marta",Alta,Pequeña,81,83.8,Alta,+573160230698,Magdalena,null,A1,Deposito,951254551-7,57.8,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_263,magdalena_santa_marta,Santa Marta,Materiales El Tejar,11.221227,-74.197594,ACTIVO,"Carrera 18B #30-65, Santa Marta",Alta,Pequeña,84,100,Alta,+573221496459,Magdalena,https://mock-ferromap.example/entity/263,A3,Deposito,967092201-6,37.9,baja,Mantener seguimiento.,"[""A3""]"
caribe_entity_264,magdalena_santa_marta,Santa Marta,Ferretería y Pinturas Hermanos Rodríguez,11.221911,-74.210020,ACTIVO,"Carrera 11 #41-53, Santa Marta",Alta,Pequeña,63,54.4,Baja,+573120345333,Magdalena,null,A1,Ferreteria,968651529-9,70.0,alta,Priorizar activación comercial.,"[""A1""]"
caribe_entity_265,magdalena_santa_marta,Santa Marta,Ferreeléctricos La 22,11.217033,-74.187453,INACTIVO,"Carrera 22 #40-84, Santa Marta",Alta,Pequeña,60,59.3,Baja,+573500740308,Magdalena,null,A3,Ferreteria,976120222-4,67.5,media,Verificar reactivación del establecimiento.,"[""A3""]"
caribe_entity_266,magdalena_santa_marta,Santa Marta,Ferretería y Pinturas El Rosario,11.206385,-74.162668,INACTIVO,"Carrera 66A #43-22, Santa Marta",Alta,Mediana,61,70.9,Media,+573200858036,Magdalena,https://mock-ferromap.example/entity/266,A3,Ferreteria,958488940-9,47.2,media,Verificar reactivación del establecimiento.,"[""A3""]"
caribe_entity_267,magdalena_santa_marta,Santa Marta,Ferreeléctricos El Sol,11.232557,-74.174932,VALIDAR,"Carrera 32C #26-22, Santa Marta",Alta,Pequeña,60,52.6,Baja,+573219506209,Magdalena,null,A1,Ferreteria,949341378-4,82.2,alta,Validar información y agendar contacto comercial.,"[""A1""]"
caribe_entity_268,magdalena_santa_marta,Santa Marta,Ferretería Sierra Nevada,11.235225,-74.202720,INACTIVO,"Calle 26A #14-44, Santa Marta",Alta,Mediana,58,65.5,Media,+573029003829,Magdalena,https://mock-ferromap.example/entity/268,A3,Ferreteria,972154421-5,55.5,media,Verificar reactivación del establecimiento.,"[""A3""]"
caribe_entity_269,magdalena_santa_marta,Santa Marta,Ferretería El Trébol,11.237560,-74.194573,ACTIVO,"Avenida Carrera 19 #21-51, Santa Marta",Alta,Pequeña,98,91.2,Alta,+573232310262,Magdalena,null,A2,Ferreteria,942590225-8,59.5,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
caribe_entity_270,magdalena_santa_marta,Santa Marta,Ferreeléctricos El Mamón,11.240536,-74.184852,INACTIVO,"Calle 14A #26-18, Santa Marta",Alta,Pequeña,74,75,Media,+573053953201,Magdalena,https://mock-ferromap.example/entity/270,A1,Ferreteria,944402246-5,14.6,baja,Validar estado operativo del establecimiento.,"[""A1""]"
caribe_entity_271,magdalena_santa_marta,Santa Marta,Ferretería y Pinturas Hermanos Mejía,11.228618,-74.194827,INACTIVO,"Carrera 19 #29D-75, Santa Marta",Alta,Mediana,54,47.8,Baja,+573110293390,Magdalena,https://mock-ferromap.example/entity/271,A1,Ferreteria,968356564-2,65.8,media,Verificar reactivación del establecimiento.,"[""A1""]"
caribe_entity_272,magdalena_santa_marta,Santa Marta,Depósito y Ferretería El Cemento,11.223211,-74.182270,ACTIVO,"Carrera 29A #29K-52, Santa Marta",Alta,Pequeña,74,90.9,Alta,+573176667747,Magdalena,https://mock-ferromap.example/entity/272,A3,Deposito,967094986-8,83.7,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_273,magdalena_santa_marta,Santa Marta,Depósito y Ferretería Castro y Cía,11.236662,-74.212713,ACTIVO,"Avenida Carrera 4 #26-67, Santa Marta",Alta,Mediana,82,92.8,Alta,+573221218470,Magdalena,https://mock-ferromap.example/entity/273,A2,Deposito,943094293-5,55.5,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_274,magdalena_santa_marta,Santa Marta,Depósito La Concordia Santa Marta,11.229442,-74.165840,ACTIVO,"Diagonal 33 #6-44, Santa Marta",Alta,Mediana,79,75.6,Media,+573154333277,Magdalena,https://mock-ferromap.example/entity/274,A3,Deposito,948405171-1,60.0,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_275,magdalena_santa_marta,Santa Marta,Ferretería y Pinturas Don Julio,11.227360,-74.194306,ACTIVO,"Carrera 19 #29D-79, Santa Marta",Alta,Mediana,83,83.5,Alta,+573009021801,Magdalena,https://mock-ferromap.example/entity/275,A1,Ferreteria,976854324-7,71.2,alta,Priorizar activación comercial.,"[""A1""]"
caribe_entity_276,magdalena_santa_marta,Santa Marta,Ferretería y Pinturas Del Magdalena,11.232282,-74.178851,ACTIVO,"Carrera 30 #24C-45, Santa Marta",Alta,Grande,90,87.1,Alta,+573181048552,Magdalena,https://mock-ferromap.example/entity/276,A3,Ferreteria,945701945-1,75.8,alta,Priorizar activación comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_277,magdalena_santa_marta,Santa Marta,Ferreeléctricos El Ladrillo,11.226345,-74.191614,ACTIVO,"Carrera 21C3 #29F-17, Santa Marta",Alta,Mediana,86,90.6,Alta,+573237508122,Magdalena,https://mock-ferromap.example/entity/277,A2,Ferreteria,953690597-1,76.4,alta,Priorizar activación comercial.,"[""A2"",""A3""]"
caribe_entity_278,magdalena_santa_marta,Santa Marta,Ferretería y Pinturas La 40,11.221471,-74.209319,INACTIVO,"Calle 40 #13-84, Santa Marta",Alta,Pequeña,74,75,Media,+573123620580,Magdalena,https://mock-ferromap.example/entity/278,A2,Ferreteria,970506040-7,54.7,media,Verificar reactivación del establecimiento.,"[""A2""]"
caribe_entity_279,magdalena_santa_marta,Santa Marta,Ferretería y Pinturas El Bosque,11.219385,-74.195553,ACTIVO,"Carrera 19D #34B-61, Santa Marta",Alta,Pequeña,83,93.8,Alta,+573014669966,Magdalena,https://mock-ferromap.example/entity/279,A3,Ferreteria,976820472-2,51.8,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_280,magdalena_santa_marta,Santa Marta,Ferretería De la Hoz y Cía Santa Marta,11.244604,-74.186715,ACTIVO,"Calle 10B #24-83, Santa Marta",Alta,Mediana,75,80.1,Media,+573144745191,Magdalena,https://mock-ferromap.example/entity/280,A2,Ferreteria,941678773-9,58.2,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_281,magdalena_santa_marta,Santa Marta,Ferrecentro El Tornillo,11.244810,-74.199165,ACTIVO,"Calle 11B #16-16, Santa Marta",Alta,Mediana,78,78.3,Media,+573504656880,Magdalena,null,A3,Ferreteria,966181196-5,46.9,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_282,magdalena_santa_marta,Santa Marta,Ferretería y Pinturas Sierra Nevada,11.246213,-74.173136,VALIDAR,"Carrera 37 #9C-23, Santa Marta",Alta,Mediana,57,57.2,Baja,+573046389080,Magdalena,https://mock-ferromap.example/entity/282,A1,Ferreteria,946531597-5,47.0,media,Validar información del establecimiento.,"[""A1"",""A2"",""A3""]"
caribe_entity_283,magdalena_santa_marta,Santa Marta,Ferreeléctricos La 18,11.240804,-74.196108,ACTIVO,"Carrera 18 #16-34, Santa Marta",Alta,Mediana,99,100,Alta,+573058120960,Magdalena,https://mock-ferromap.example/entity/283,A3,Ferreteria,974485749-2,67.6,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_284,magdalena_santa_marta,Santa Marta,Ferretería El Porvenir,11.211025,-74.186944,ACTIVO,"Carrera 22 #44A-19, Santa Marta",Alta,Pequeña,81,70.2,Media,+573013703515,Magdalena,null,A2,Ferreteria,977441672-6,56.9,media,Fortalecer cobertura comercial.,"[""A2""]"
caribe_entity_285,magdalena_santa_marta,Santa Marta,Ferretería El Progreso,11.233193,-74.188592,VALIDAR,"Calle 27A #21A-23, Santa Marta",Alta,Pequeña,78,75,Media,+573122368702,Magdalena,https://mock-ferromap.example/entity/285,A1,Ferreteria,967430690-5,49.9,media,Validar información del establecimiento.,"[""A1"",""A3""]"
caribe_entity_286,magdalena_santa_marta,Santa Marta,Ferretería Los Pinos,11.229144,-74.205781,ACTIVO,"Avenida Calle 30 #11-95, Santa Marta",Alta,Grande,68,76.0,Media,+573117679958,Magdalena,https://mock-ferromap.example/entity/286,A3,Ferreteria,973596170-1,89.2,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_287,magdalena_santa_marta,Santa Marta,Depósito La Palma,11.242200,-74.185960,ACTIVO,"Calle 12 #24B-73, Santa Marta",Alta,Pequeña,92,93.7,Alta,+573177868063,Magdalena,https://mock-ferromap.example/entity/287,A2,Deposito,947147945-2,76.7,alta,Priorizar activación comercial.,"[""A2"",""A3""]"
caribe_entity_288,magdalena_santa_marta,Santa Marta,Ferretería El Puerto,11.232058,-74.195500,ACTIVO,"Avenida del Río #19-70, Santa Marta",Alta,Pequeña,89,90.1,Alta,+573248745902,Magdalena,https://mock-ferromap.example/entity/288,A2,Ferreteria,977173240-8,65.8,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_289,magdalena_santa_marta,Santa Marta,Ferretería Hermanos Martínez,11.225301,-74.199087,ACTIVO,"Carrera 17A #29I-78, Santa Marta",Alta,Mediana,78,72.5,Media,+573017844663,Magdalena,https://mock-ferromap.example/entity/289,A2,Ferreteria,973178377-6,53.7,media,Fortalecer cobertura comercial.,"[""A2""]"
caribe_entity_290,magdalena_santa_marta,Santa Marta,Ferreeléctricos La Economía,11.224867,-74.204144,ACTIVO,"Carrera 13B #34-33, Santa Marta",Alta,Mediana,81,83.0,Alta,+573117699979,Magdalena,https://mock-ferromap.example/entity/290,A3,Ferreteria,977431330-1,68.6,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_291,magdalena_cienaga,Ciénaga,Ferretería y Pinturas La Candelaria,11.006310,-74.243929,ACTIVO,"Carrera 21 #19-97, Ciénaga",Media,Mediana,73,78.7,Media,+573167475066,Magdalena,https://mock-ferromap.example/entity/291,A1,Ferreteria,951681209-3,51.7,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_292,magdalena_cienaga,Ciénaga,Ferreeléctricos Samaria Ciénaga,11.005857,-74.247659,ACTIVO,"Calle 19 #16-30, Ciénaga",Media,Pequeña,77,73.5,Media,+573130811734,Magdalena,https://mock-ferromap.example/entity/292,A3,Ferreteria,944372768-8,30.6,baja,Mantener seguimiento.,"[""A2"",""A3""]"
caribe_entity_293,magdalena_cienaga,Ciénaga,Comercializadora Hermanos Pérez,11.001705,-74.249035,ACTIVO,"Calle 27 #12-17, Ciénaga",Media,Grande,73,81.7,Media,+573198348071,Magdalena,https://mock-ferromap.example/entity/293,A3,Distribuidora,971066853-2,85.5,alta,Evaluar potencial de expansión.,"[""A3""]"
caribe_entity_294,magdalena_cienaga,Ciénaga,Distribuidora Samaria,11.006831,-74.244101,ACTIVO,"Carrera 21 #18C-68, Ciénaga",Media,Grande,93,86.6,Alta,+573111883570,Magdalena,null,A3,Distribuidora,954966772-4,82.4,alta,Evaluar potencial de expansión.,"[""A1"",""A2"",""A3""]"
caribe_entity_295,magdalena_cienaga,Ciénaga,Ferretería y Pinturas La Bahía,11.000724,-74.246506,INACTIVO,"Transversal 13 #29-81, Ciénaga",Media,Mediana,52,52.6,Baja,+573117528952,Magdalena,null,A2,Ferreteria,972738803-2,47.8,media,Verificar reactivación del establecimiento.,"[""A2""]"
caribe_entity_296,magdalena_cienaga,Ciénaga,Depósito y Ferretería Tayrona,11.001994,-74.247994,ACTIVO,"Transversal 13 #26-92, Ciénaga",Media,Mediana,98,96.6,Alta,+573501543016,Magdalena,null,A1,Deposito,962350287-8,48.4,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_297,magdalena_cienaga,Ciénaga,Ferreeléctricos La 24,10.998138,-74.238797,ACTIVO,"Carrera 24 #36-07, Ciénaga",Media,Pequeña,81,86.9,Alta,+573125068152,Magdalena,https://mock-ferromap.example/entity/297,A2,Ferreteria,943621514-1,65.0,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_298,magdalena_cienaga,Ciénaga,Materiales Tayrona,11.007776,-74.252504,ACTIVO,"Carrera 9 #15-18, Ciénaga",Media,Mediana,75,76.7,Media,+573042144619,Magdalena,https://mock-ferromap.example/entity/298,A2,Deposito,970453814-1,50.4,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_299,magdalena_cienaga,Ciénaga,Depósito y Ferretería El Maestro,11.013129,-74.256455,ACTIVO,"Calle 4 #5-36, Ciénaga",Media,Mediana,70,69.0,Media,+573106791470,Magdalena,null,A3,Deposito,954168246-8,75.2,alta,Realizar contacto comercial.,"[""A1"",""A3""]"
caribe_entity_300,magdalena_cienaga,Ciénaga,Ferrecentro La Bahía,11.013668,-74.241012,VALIDAR,"Calle 7B #25A-12, Ciénaga",Media,Mediana,56,47.6,Baja,+573154526136,Magdalena,null,A1,Ferreteria,961158256-4,42.6,media,Validar información del establecimiento.,"[""A1"",""A3""]"
caribe_entity_301,magdalena_fundacion,Fundación,Ferretería La 22,10.510599,-74.196076,ACTIVO,"Carrera 22 #16A-82, Fundación",Baja,Pequeña,75,83.0,Media,+573165213249,Magdalena,https://mock-ferromap.example/entity/301,A2,Ferreteria,943320201-8,46.9,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_302,magdalena_fundacion,Fundación,Ferreeléctricos La 3B,10.522243,-74.192206,VALIDAR,"Calle 3B #14a-41, Fundación",Baja,Pequeña,50,56.7,Baja,+573048401584,Magdalena,null,A2,Ferreteria,940764192-4,50.7,media,Validar información del establecimiento.,"[""A1"",""A2""]"
caribe_entity_303,magdalena_fundacion,Fundación,Depósito de Materiales Samaria,10.516514,-74.186193,ACTIVO,"Calle 12 #10-42, Fundación",Baja,Grande,99,100,Alta,+573107616622,Magdalena,https://mock-ferromap.example/entity/303,A1,Deposito,961931230-9,51.9,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_304,magdalena_fundacion,Fundación,Materiales Hermanos Mejía,10.512231,-74.199813,ACTIVO,"Calle 12 #28-26, Fundación",Baja,Mediana,81,75.9,Media,+573160525449,Magdalena,https://mock-ferromap.example/entity/304,A3,Deposito,972782600-0,55.9,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_305,magdalena_fundacion,Fundación,Ferrecentro Sierra Nevada Fundación,10.512657,-74.203924,VALIDAR,"Transversal 29 #7A-90, Fundación",Baja,Pequeña,62,68.8,Media,+573177778286,Magdalena,null,A3,Ferreteria,978631690-8,46.6,media,Validar información del establecimiento.,"[""A3""]"
caribe_entity_306,magdalena_fundacion,Fundación,Ferrecentro El Oasis,10.514759,-74.201368,ACTIVO,"Carrera 28B #6A-23, Fundación",Baja,Pequeña,96,86.0,Alta,+573148222189,Magdalena,null,A2,Ferreteria,956929526-9,17.5,baja,Mantener seguimiento.,"[""A2"",""A3""]"
caribe_entity_307,magdalena_plato,Plato,Materiales Samaria,9.791869,-74.781155,VALIDAR,"Calle 12A #17-41, Plato",Baja,Pequeña,37,32.4,Baja,+573169660343,Magdalena,null,A3,Deposito,970251185-1,37.2,baja,Validar información del establecimiento.,"[""A3""]"
caribe_entity_308,magdalena_plato,Plato,Ferreeléctricos El Faro Plato,9.798963,-74.791921,ACTIVO,"Calle 25 #5I-65, Plato",Baja,Pequeña,95,95.3,Alta,+573240369958,Magdalena,null,A2,Ferreteria,958560052-0,37.7,baja,Mantener seguimiento.,"[""A1"",""A2"",""A3""]"
caribe_entity_309,magdalena_plato,Plato,Ferretería y Pinturas El Oasis Plato,9.801269,-74.779469,VALIDAR,"Calle 28 #14E-53, Plato",Baja,Mediana,66,74.8,Media,+573211176797,Magdalena,https://mock-ferromap.example/entity/309,A3,Ferreteria,978296100-7,80.1,alta,Validar información y agendar contacto comercial.,"[""A3""]"
caribe_entity_310,magdalena_plato,Plato,Ferretería y Pinturas El Cacique,9.794307,-74.771866,VALIDAR,"Calle 16 #29A-18, Plato",Baja,Pequeña,66,64.6,Media,+573163975887,Magdalena,null,A2,Ferreteria,977040162-0,63.5,media,Validar información del establecimiento.,"[""A2""]"
caribe_entity_311,magdalena_plato,Plato,Ferretería La Primavera,9.803141,-74.780276,ACTIVO,"Calle 30 #14D-75, Plato",Baja,Pequeña,74,77.7,Media,+573150935708,Magdalena,https://mock-ferromap.example/entity/311,A2,Ferreteria,962037833-9,36.5,baja,Mantener seguimiento.,"[""A1"",""A2""]"
caribe_entity_312,cesar_valledupar,Valledupar,Ferretería Mar Azul,10.462064,-73.239122,ACTIVO,"Calle 26 #5B-56, Valledupar",Alta,Mediana,97,100,Alta,+573051499101,Cesar,https://mock-ferromap.example/entity/312,A3,Ferreteria,979669372-9,48.7,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_313,cesar_valledupar,Valledupar,Distribuidora Las Flores,10.462715,-73.238494,ACTIVO,"Carrera 5 #22A-54, Valledupar",Alta,Pequeña,62,82.4,Media,+573190055549,Cesar,https://mock-ferromap.example/entity/313,A2,Distribuidora,954718382-2,62.5,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
caribe_entity_314,cesar_valledupar,Valledupar,Depósito y Ferretería Los Pinos Valledupar,10.477555,-73.243211,ACTIVO,"Calle 16 #4-61, Valledupar",Alta,Pequeña,74,70.0,Media,+573506697760,Cesar,https://mock-ferromap.example/entity/314,A2,Deposito,975511357-4,67.5,media,Fortalecer cobertura comercial.,"[""A2""]"
caribe_entity_315,cesar_valledupar,Valledupar,Distribuidora Hermanos Pinedo,10.454736,-73.272688,ACTIVO,"Carrera 34 #17Bis-47, Valledupar",Alta,Mediana,75,73.5,Media,+573113795038,Cesar,https://mock-ferromap.example/entity/315,A3,Distribuidora,968689827-3,86.0,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_316,cesar_valledupar,Valledupar,Distribuidora Ferretera El Constructor,10.455975,-73.245885,ACTIVO,"Calle 30 #15-96, Valledupar",Alta,Grande,73,68.2,Media,+573225274714,Cesar,null,A1,Distribuidora,970563325-3,79.4,alta,Evaluar potencial de expansión.,"[""A1""]"
caribe_entity_317,cesar_valledupar,Valledupar,Depósito Vallenata,10.477882,-73.244737,ACTIVO,"Calle 15 #6-67, Valledupar",Alta,Mediana,75,81.7,Media,+573118591277,Cesar,https://mock-ferromap.example/entity/317,A1,Deposito,960606259-5,60.3,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_318,cesar_valledupar,Valledupar,Distribuidora Doña Carmen,10.476105,-73.240444,ACTIVO,"Carrera 3 #17A-76, Valledupar",Alta,Grande,70,82.4,Media,+573183719996,Cesar,https://mock-ferromap.example/entity/318,A2,Distribuidora,945666994-2,69.9,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_319,cesar_valledupar,Valledupar,Ferretería y Pinturas Hermanos Mendoza,10.484754,-73.248276,VALIDAR,"Carrera 4 #10-58, Valledupar",Alta,Pequeña,62,62.3,Media,+573003093894,Cesar,null,A1,Ferreteria,954185453-8,78.8,alta,Validar información y agendar contacto comercial.,"[""A1"",""A2""]"
caribe_entity_320,cesar_valledupar,Valledupar,Ferrecentro El Pilar Valledupar,10.469656,-73.257158,VALIDAR,"Carrera 19 #16-64, Valledupar",Alta,Mediana,78,75,Media,+573152020121,Cesar,https://mock-ferromap.example/entity/320,A1,Ferreteria,947414515-4,70.5,alta,Validar información y agendar contacto comercial.,"[""A1""]"
caribe_entity_321,cesar_valledupar,Valledupar,Depósito y Ferretería La 16,10.472133,-73.251514,ACTIVO,"Calle 16 #14-91, Valledupar",Alta,Pequeña,76,81.8,Media,+573018913160,Cesar,null,A1,Deposito,975938925-1,65.6,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_322,cesar_valledupar,Valledupar,Ferretería La 4B,10.485857,-73.271448,ACTIVO,"Calle 4B #26-52, Valledupar",Alta,Pequeña,91,97.0,Alta,+573018690408,Cesar,https://mock-ferromap.example/entity/322,A1,Ferreteria,946058517-8,80.5,alta,Priorizar activación comercial.,"[""A1"",""A3""]"
caribe_entity_323,cesar_valledupar,Valledupar,Distribuidora De la Hoz y Cía Valledupar,10.461521,-73.230480,VALIDAR,"Calle 30 #4A-04, Valledupar",Alta,Mediana,78,75,Media,+573005925904,Cesar,https://mock-ferromap.example/entity/323,A2,Distribuidora,957479394-5,89.4,alta,Validar información y agendar contacto comercial.,"[""A2""]"
caribe_entity_324,cesar_valledupar,Valledupar,Ferretería y Pinturas La Tuerca,10.482658,-73.245498,ACTIVO,"Carrera 4 #13-88, Valledupar",Alta,Mediana,75,80.2,Media,+573246719282,Cesar,https://mock-ferromap.example/entity/324,A2,Ferreteria,943554168-7,78.1,alta,Priorizar activación comercial.,"[""A2""]"
caribe_entity_325,cesar_valledupar,Valledupar,Ferretería El Pilar Valledupar,10.461659,-73.241215,ACTIVO,"Carrera 6B #24-32, Valledupar",Alta,Mediana,75,78.4,Media,+573180739895,Cesar,https://mock-ferromap.example/entity/325,A3,Ferreteria,947866493-1,36.7,baja,Mantener seguimiento.,"[""A1"",""A3""]"
caribe_entity_326,cesar_valledupar,Valledupar,Comercializadora El Paisa,10.462652,-73.230084,VALIDAR,"Carrera 4 #28-97, Valledupar",Alta,Grande,46,51.0,Baja,+573172194920,Cesar,https://mock-ferromap.example/entity/326,A3,Distribuidora,944027425-9,77.6,alta,Validar información y agendar contacto comercial.,"[""A3""]"
caribe_entity_327,cesar_valledupar,Valledupar,Comercializadora Hermanos Iguarán,10.479045,-73.251004,ACTIVO,"Calle 13 #8-62, Valledupar",Alta,Pequeña,93,100,Alta,+573238113697,Cesar,https://mock-ferromap.example/entity/327,A1,Distribuidora,947638412-6,65.8,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_328,cesar_valledupar,Valledupar,Depósito de Materiales El Tejar,10.453754,-73.248387,VALIDAR,"Carrera 18E #32-11, Valledupar",Alta,Mediana,35,33.1,Baja,+573158185393,Cesar,null,A3,Deposito,966377648-5,50.8,media,Validar información del establecimiento.,"[""A3""]"
caribe_entity_329,cesar_valledupar,Valledupar,Depósito de Materiales La Roca,10.470173,-73.264661,ACTIVO,"Carrera 20 #12E-64, Valledupar",Alta,Mediana,99,100,Alta,+573175177523,Cesar,https://mock-ferromap.example/entity/329,A2,Deposito,954145297-4,69.1,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
caribe_entity_330,cesar_valledupar,Valledupar,Materiales Del Valle,10.452336,-73.265861,INACTIVO,"Calle 18E #30B-21, Valledupar",Alta,Mediana,59,60.5,Baja,+573112150076,Cesar,https://mock-ferromap.example/entity/330,A2,Deposito,975357570-7,52.0,media,Verificar reactivación del establecimiento.,"[""A2"",""A3""]"
