id,zonaId,municipio,name,lat,lng,status,address,priority,size,confidence,coverage,quality,phone,departamento,source_url,source,categoria,NIT,temperatura,gap_nivel,accion_recomendada,source_agents
choco_entity_246,choco_acandi,Acandí,Materiales El Cedro,8.506602,-77.278646,ACTIVO,"Calle 7 #14-7, Acandí",Media,Pequeña,77.9,66.6,Media,+573018992510,Chocó,null,A3,Deposito,900293646-9,36.5,baja,Mantener seguimiento de la cuenta.,"[""A3""]"
choco_entity_247,choco_bahia_solano,Bahía Solano,Depósito de Materiales Río San Juan,6.226795,-77.400955,ACTIVO,"Carrera 9 #4-60, Bahía Solano",Baja,Pequeña,91.3,95.7,Alta,+573508682443,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/247,A3,Deposito,900142409-2,68.6,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_248,choco_bahia_solano,Bahía Solano,Ferre-Eléctricos El Sol Bahía Solano,6.22336,-77.402059,VALIDAR,"Calle 5 #11-57, Barrio Ciudad Mutis, Bahía Solano",Baja,Pequeña,94.9,98.8,Alta,+573220823517,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/248,A2,Ferreteria,900270548-6,44.2,media,Verificar información del punto.,"[""A1"",""A2""]"
choco_entity_249,choco_bahia_solano,Bahía Solano,Depósito de Materiales Hermanos Palacios,6.226175,-77.402742,ACTIVO,"Transversal 2 #5-55, Bahía Solano",Baja,Mediana,69.1,75.2,Media,+573117944299,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/249,A1,Deposito,900755819-1,43.7,media,Realizar seguimiento comercial.,"[""A1""]"
choco_entity_250,choco_bahia_solano,Bahía Solano,Depósito El Tornillo Feliz,6.224356,-77.402186,ACTIVO,"Carrera 12 #2-25, Bahía Solano",Baja,Grande,33.8,31.4,Baja,+573149075223,Chocó,null,A3,Deposito,900789935-2,9.5,baja,Mantener seguimiento de la cuenta.,"[""A3""]"
choco_entity_251,choco_bahia_solano,Bahía Solano,Materiales El Guayacán,6.220995,-77.399224,ACTIVO,"Carrera 4 #14-53, Barrio El Carmen, Bahía Solano",Baja,Grande,69.6,83.2,Media,+573147574071,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/251,A2,Deposito,901484440-2,68.9,media,Fortalecer cobertura comercial.,"[""A2""]"
choco_entity_252,choco_bahia_solano,Bahía Solano,Ferre-Eléctricos La Ceiba,6.225977,-77.401025,ACTIVO,"Avenida 9 #7-19, Bahía Solano",Baja,Pequeña,95.1,93.3,Alta,+573114007928,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/252,A3,Ferreteria,901176100-2,31.2,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A3""]"
choco_entity_253,choco_bahia_solano,Bahía Solano,Ferre-Eléctricos El Manantial,6.221036,-77.398994,ACTIVO,"Transversal 14 #23-55, Bahía Solano",Baja,Mediana,88.2,92.0,Alta,+573024800660,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/253,A2,Ferreteria,900214428-2,32.2,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A2""]"
choco_entity_254,choco_bahia_solano,Bahía Solano,Ferretería Lozano,6.222578,-77.400232,ACTIVO,"Calle 2 #26-38, Bahía Solano",Baja,Pequeña,91.5,96.9,Alta,+573181223705,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/254,A2,Ferreteria,901888116-5,21.9,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A2"",""A3""]"
choco_entity_255,choco_bahia_solano,Bahía Solano,Ferretería El Manantial Bahía Solano,6.226442,-77.398203,ACTIVO,"Calle 10 #25-28, Barrio Centro, Bahía Solano",Baja,Pequeña,74.2,86.6,Media,+573047866807,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/255,A3,Ferreteria,901252313-1,44.4,media,Fortalecer cobertura comercial.,"[""A3""]"
choco_entity_256,choco_bahia_solano,Bahía Solano,Ferretería Industrial Santa Rita,6.222708,-77.399057,ACTIVO,"Avenida 14 #18-41, Barrio Centro, Bahía Solano",Baja,Pequeña,90.6,98.6,Alta,+573124799850,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/256,A1,Ferreteria,900425877-1,15.7,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A2""]"
choco_entity_257,choco_bahia_solano,Bahía Solano,Depósito de Materiales El Porvenir,6.221109,-77.40111,VALIDAR,"Calle 6 #13-28, Bahía Solano",Baja,Mediana,72.5,74.6,Media,+573147233530,Chocó,null,A1,Deposito,901660507-1,35.5,baja,Realizar validación del establecimiento.,"[""A1""]"
choco_entity_258,choco_bahia_solano,Bahía Solano,Ferretería y Pinturas Moreno,6.226056,-77.404004,ACTIVO,"Calle 4 #2-48, Bahía Solano",Baja,Pequeña,86.9,91.5,Alta,+573048148326,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/258,A3,Ferreteria,900795240-7,27.5,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A2"",""A3""]"
choco_entity_259,choco_bahia_solano,Bahía Solano,Distribuciones La Nueva,6.225589,-77.402136,VALIDAR,"Carrera 8 #26-33, Bahía Solano",Baja,Mediana,69.5,61.0,Media,+573218501473,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/259,A3,Distribuidora,901327501-1,56.6,media,Verificar información del punto.,"[""A2"",""A3""]"
choco_entity_260,choco_bahia_solano,Bahía Solano,Depósito Santa Rita Bahía Solano,6.222551,-77.401773,INACTIVO,"Avenida 10 #22-2, Bahía Solano",Baja,Mediana,67.0,67.8,Media,+573111776793,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/260,A3,Deposito,900975786-9,3.0,baja,Evaluar reactivación del punto comercial.,"[""A2"",""A3""]"
choco_entity_261,choco_bahia_solano,Bahía Solano,Distribuciones La Victoria,6.222402,-77.403689,ACTIVO,"Carrera 6 #29-16, Bahía Solano",Baja,Mediana,91.3,90.3,Alta,+573513456950,Chocó,https://directorio-mock.ferromap.co/choco/bahia_solano/261,A3,Distribuidora,900839824-9,36.2,baja,Mantener seguimiento de la cuenta.,"[""A3""]"
choco_entity_262,choco_bahia_solano,Bahía Solano,Ferretería Los Hermanos Bahía Solano,6.222759,-77.404554,VALIDAR,"Transversal 14 #12-32, Barrio El Carmen, Bahía Solano",Baja,Mediana,30.7,43.9,Baja,+573106659037,Chocó,null,A3,Ferreteria,900297405-9,25.8,baja,Verificar información del punto.,"[""A3""]"
choco_entity_263,choco_bahia_solano,Bahía Solano,Ferretería Industrial El Porvenir,6.222524,-77.400237,ACTIVO,"Calle 5 #29-51, Bahía Solano",Baja,Pequeña,77.8,65.8,Media,+573055886180,Chocó,null,A3,Ferreteria,900149590-1,70.3,alta,Evaluar oportunidad de distribución.,"[""A3""]"
choco_entity_264,choco_bahia_solano,Bahía Solano,Ferretería El Puerto,6.223849,-77.401573,ACTIVO,"Avenida 9 #21-36, Bahía Solano",Baja,Grande,87.9,91.0,Alta,+573156535235,Chocó,null,A2,Ferreteria,901515455-7,59.9,media,Fortalecer cobertura comercial.,"[""A2"",""A3""]"
choco_entity_265,choco_nuqui,Nuquí,Depósito San Pacho,5.70915,-77.266672,ACTIVO,"Avenida 14 #27-56, Nuquí",Baja,Pequeña,98.0,99.8,Alta,+573055981149,Chocó,https://directorio-mock.ferromap.co/choco/nuqui/265,A3,Deposito,900491061-1,18.2,baja,Mantener seguimiento de la cuenta.,"[""A3""]"
choco_entity_266,choco_nuqui,Nuquí,Ferretería y Pinturas El Buen Precio,5.710008,-77.263778,ACTIVO,"Carrera 1 #28-16, Barrio Centro, Nuquí",Baja,Pequeña,61.4,61.5,Media,+573504868005,Chocó,null,A3,Ferreteria,900790584-2,18.2,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A3""]"
choco_entity_267,choco_nuqui,Nuquí,Depósito El Triunfo,5.712572,-77.267237,ACTIVO,"Calle 11 #24-23, Nuquí",Baja,Pequeña,90.0,91.9,Alta,+573053300315,Chocó,https://directorio-mock.ferromap.co/choco/nuqui/267,A2,Deposito,901315758-5,48.0,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
choco_entity_268,choco_nuqui,Nuquí,Ferretería Industrial El Progreso,5.710035,-77.268446,ACTIVO,"Calle 2 #1-3, Nuquí",Baja,Pequeña,67.2,74.7,Media,+573100081933,Chocó,null,A2,Ferreteria,900357270-1,53.8,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_269,choco_nuqui,Nuquí,Depósito de Materiales El Obrero Nuquí,5.709081,-77.267726,ACTIVO,"Calle 11 #9-56, Barrio Pueblo Nuevo, Nuquí",Baja,Grande,58.6,47.9,Baja,+573237407416,Chocó,null,A2,Deposito,901187318-8,48.4,media,Realizar seguimiento comercial.,"[""A2""]"
choco_entity_270,choco_nuqui,Nuquí,Depósito de Materiales Santa Rita,5.711604,-77.265939,ACTIVO,"Avenida 8 #26-6, Barrio Centro, Nuquí",Baja,Mediana,58.6,33.4,Baja,+573159023512,Chocó,null,A1,Deposito,900317309-7,25.1,baja,Mantener seguimiento de la cuenta.,"[""A1""]"
choco_entity_271,choco_nuqui,Nuquí,Ferre-Eléctricos San Francisco,5.712165,-77.262682,VALIDAR,"Transversal 5 #26-10, Nuquí",Baja,Pequeña,34.0,30.5,Baja,+573172621496,Chocó,null,A3,Ferreteria,901609478-0,29.1,baja,Verificar información del punto.,"[""A3""]"
choco_entity_272,choco_nuqui,Nuquí,Distribuidora El Martillo,5.709557,-77.266973,INACTIVO,"Transversal 8 #9-58, Nuquí",Baja,Pequeña,62.7,72.4,Media,+573029639043,Chocó,null,A2,Distribuidora,901891204-6,31.2,baja,Evaluar reactivación del punto comercial.,"[""A1"",""A2""]"
choco_entity_273,choco_nuqui,Nuquí,Distribuidora El Cemento,5.709932,-77.266651,VALIDAR,"Calle 8 #9-34, Barrio Pueblo Nuevo, Nuquí",Baja,Grande,61.9,78.0,Media,+573214646553,Chocó,null,A3,Distribuidora,901547426-0,16.0,baja,Verificar información del punto.,"[""A1"",""A2"",""A3""]"
choco_entity_274,choco_nuqui,Nuquí,Distribuidora El Arquitecto,5.711316,-77.266161,ACTIVO,"Transversal 14 #28-30, Barrio Centro, Nuquí",Baja,Mediana,69.1,70.6,Media,+573128725337,Chocó,https://directorio-mock.ferromap.co/choco/nuqui/274,A2,Distribuidora,901761632-8,53.8,media,Fortalecer cobertura comercial.,"[""A2""]"
choco_entity_275,choco_nuqui,Nuquí,Ferretería y Pinturas El Ladrillo,5.710511,-77.266247,INACTIVO,"Carrera 12 #7-39, Barrio Pueblo Nuevo, Nuquí",Baja,Mediana,91.7,94.5,Alta,+573126990808,Chocó,null,A3,Ferreteria,900809831-2,54.3,media,Verificar continuidad operativa del establecimiento.,"[""A3""]"
choco_entity_276,choco_nuqui,Nuquí,Depósito Asprilla,5.711108,-77.265413,VALIDAR,"Carrera 1 #24-58, Nuquí",Baja,Grande,65.2,77.1,Media,+573017517016,Chocó,null,A3,Deposito,901486832-5,36.7,baja,Realizar validación del establecimiento.,"[""A1"",""A3""]"
choco_entity_277,choco_nuqui,Nuquí,Ferre-Eléctricos El Pilar Nuquí,5.707125,-77.268821,ACTIVO,"Carrera 14 #2-50, Nuquí",Baja,Mediana,76.1,83.2,Media,+573174092430,Chocó,https://directorio-mock.ferromap.co/choco/nuqui/277,A1,Ferreteria,900313840-9,26.8,baja,Mantener seguimiento de la cuenta.,"[""A1""]"
choco_entity_278,choco_nuqui,Nuquí,Ferretería y Pinturas Los Robles,5.710995,-77.269123,VALIDAR,"Avenida 3 #11-18, Nuquí",Baja,Pequeña,84.5,64.2,Media,+573179792312,Chocó,null,A3,Ferreteria,901062669-0,33.0,baja,Realizar validación del establecimiento.,"[""A2"",""A3""]"
choco_entity_279,choco_unguia,Unguía,Distribuidora San Francisco Unguía,8.041033,-77.091542,ACTIVO,"Transversal 14 #26-2, Unguía",Baja,Mediana,80.0,70.8,Media,+573014224373,Chocó,null,A3,Distribuidora,900238648-1,42.3,media,Fortalecer cobertura comercial.,"[""A3""]"
choco_entity_280,choco_unguia,Unguía,Ferretería Los Robles,8.042003,-77.091525,ACTIVO,"Carrera 1 #6-4, Unguía",Baja,Mediana,99.6,90.0,Alta,+573058008106,Chocó,null,A3,Ferreteria,901796088-1,3.0,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A3""]"
choco_entity_281,choco_unguia,Unguía,Distribuidora La Estrella,8.045432,-77.092339,ACTIVO,"Calle 6 #9-13, Unguía",Baja,Pequeña,92.7,88.1,Alta,+573050600097,Chocó,null,A1,Distribuidora,901377707-5,41.4,media,Realizar seguimiento comercial.,"[""A1"",""A2""]"
choco_entity_282,choco_unguia,Unguía,Ferretería La Garza Unguía,8.044848,-77.09336,VALIDAR,"Carrera 3 #7-48, Unguía",Baja,Grande,83.2,73.8,Media,+573156781996,Chocó,https://directorio-mock.ferromap.co/choco/unguia/282,A1,Ferreteria,901601243-0,60.8,media,Realizar validación del establecimiento.,"[""A1"",""A3""]"
choco_entity_283,choco_unguia,Unguía,Comercializadora Mar y Río,8.040138,-77.093175,VALIDAR,"Transversal 13 #22-52, Barrio Villa Nueva, Unguía",Baja,Grande,33.1,30.0,Baja,+573006565989,Chocó,https://directorio-mock.ferromap.co/choco/unguia/283,A3,Distribuidora,900761987-3,54.8,media,Verificar información del punto.,"[""A3""]"
choco_entity_284,choco_unguia,Unguía,Distribuidora La Económica,8.044716,-77.094414,ACTIVO,"Avenida 3 #9-40, Unguía",Baja,Mediana,81.0,66.9,Media,+573177028759,Chocó,https://directorio-mock.ferromap.co/choco/unguia/284,A1,Distribuidora,900447138-1,48.4,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_285,choco_unguia,Unguía,Depósito de Materiales Rentería,8.043355,-77.091241,ACTIVO,"Calle 14 #5-41, Unguía",Baja,Grande,98.2,92.0,Alta,+573047157207,Chocó,https://directorio-mock.ferromap.co/choco/unguia/285,A2,Deposito,901808586-1,39.2,baja,Mantener seguimiento de la cuenta.,"[""A2"",""A3""]"
choco_entity_286,choco_unguia,Unguía,Ferretería La Unión Unguía,8.041443,-77.091512,ACTIVO,"Calle 8 #2-50, Unguía",Baja,Grande,99.4,93.5,Alta,+573121238796,Chocó,https://directorio-mock.ferromap.co/choco/unguia/286,A1,Ferreteria,901375840-8,83.2,alta,Evaluar oportunidad de distribución.,"[""A1"",""A3""]"
choco_entity_287,choco_unguia,Unguía,Depósito El Martillo,8.048176,-77.094476,ACTIVO,"Avenida 1 #28-48, Barrio Centro, Unguía",Baja,Pequeña,88.2,92.7,Alta,+573512303111,Chocó,https://directorio-mock.ferromap.co/choco/unguia/287,A3,Deposito,901249044-2,61.1,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
choco_entity_288,choco_unguia,Unguía,Ferre-Eléctricos La Fortaleza,8.04396,-77.093473,ACTIVO,"Avenida 4 #2-41, Barrio Villa Nueva, Unguía",Baja,Mediana,90.5,93.3,Alta,+573107699158,Chocó,null,A1,Ferreteria,901267840-5,40.3,media,Realizar seguimiento comercial.,"[""A1""]"
choco_entity_289,choco_unguia,Unguía,Distribuidora Mar y Río,8.047384,-77.092315,ACTIVO,"Calle 13 #9-26, Unguía",Baja,Pequeña,97.1,98.3,Alta,+573239043695,Chocó,https://directorio-mock.ferromap.co/choco/unguia/289,A1,Distribuidora,900530506-3,26.5,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A2""]"
choco_entity_290,choco_unguia,Unguía,Ferretería Industrial Punta Brava Unguía,8.045806,-77.094812,ACTIVO,"Calle 9 #30-57, Unguía",Baja,Mediana,80.0,82.2,Media,+573029911773,Chocó,https://directorio-mock.ferromap.co/choco/unguia/290,A1,Ferreteria,900378047-3,37.9,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A3""]"
choco_entity_291,choco_unguia,Unguía,Distribuidora El Cemento Unguía,8.04356,-77.093124,VALIDAR,"Carrera 4 #17-5, Unguía",Baja,Grande,30.5,44.7,Baja,+573502775111,Chocó,null,A2,Distribuidora,901370662-0,38.3,baja,Realizar validación del establecimiento.,"[""A1"",""A2""]"
choco_entity_292,choco_unguia,Unguía,Ferretería San Martín,8.04581,-77.09744,ACTIVO,"Carrera 5 #16-13, Unguía",Baja,Pequeña,86.0,90.6,Alta,+573238071507,Chocó,null,A3,Ferreteria,900205526-8,11.1,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A2"",""A3""]"
choco_entity_293,choco_bojaya,Bojayá,Ferretería y Pinturas El Progreso,6.561124,-76.88727,ACTIVO,"Calle 1 #9-57, Barrio Nuevo Bellavista, Bojayá",Baja,Mediana,77.6,62.7,Media,+573235062197,Chocó,null,A2,Ferreteria,901118184-3,30.0,baja,Mantener seguimiento de la cuenta.,"[""A2""]"
choco_entity_294,choco_bojaya,Bojayá,Ferretería Industrial El Baudó Bojayá,6.560518,-76.886245,ACTIVO,"Transversal 4 #25-24, Barrio Bellavista, Bojayá",Baja,Pequeña,90.4,99.6,Alta,+573231702022,Chocó,https://directorio-mock.ferromap.co/choco/bojaya/294,A3,Ferreteria,900865836-7,37.7,baja,Mantener seguimiento de la cuenta.,"[""A3""]"
choco_entity_295,choco_bojaya,Bojayá,Ferretería El Porvenir,6.556531,-76.887437,INACTIVO,"Calle 11 #22-8, Bojayá",Baja,Pequeña,80.1,73.5,Media,+573224759141,Chocó,null,A1,Ferreteria,900927377-5,12.1,baja,Evaluar reactivación del punto comercial.,"[""A1"",""A3""]"
choco_entity_296,choco_bojaya,Bojayá,Distribuciones La Económica,6.562656,-76.888185,ACTIVO,"Calle 5 #26-49, Barrio Bellavista, Bojayá",Baja,Mediana,98.5,91.5,Alta,+573108900961,Chocó,https://directorio-mock.ferromap.co/choco/bojaya/296,A2,Distribuidora,901781797-1,54.6,media,Fortalecer cobertura comercial.,"[""A1"",""A2""]"
choco_entity_297,choco_bojaya,Bojayá,Ferretería Industrial Tres Ríos,6.557506,-76.889802,ACTIVO,"Calle 6 #24-29, Barrio Bellavista, Bojayá",Baja,Mediana,84.0,64.4,Media,+573168169954,Chocó,null,A2,Ferreteria,900907989-7,19.7,baja,Mantener seguimiento de la cuenta.,"[""A2""]"
choco_entity_298,choco_bojaya,Bojayá,Ferre-Eléctricos El Triunfo,6.5571,-76.886309,VALIDAR,"Carrera 9 #30-18, Bojayá",Baja,Pequeña,40.2,45.4,Baja,+573172401923,Chocó,null,A1,Ferreteria,901711248-9,44.2,media,Realizar validación del establecimiento.,"[""A1""]"
choco_entity_299,choco_bojaya,Bojayá,Depósito La Garza,6.563066,-76.886115,ACTIVO,"Carrera 14 #15-12, Bojayá",Baja,Pequeña,79.3,73.7,Media,+573178600882,Chocó,https://directorio-mock.ferromap.co/choco/bojaya/299,A2,Deposito,900582694-2,55.1,media,Fortalecer cobertura comercial.,"[""A2""]"
choco_entity_300,choco_bojaya,Bojayá,Ferre-Eléctricos El Guayacán,6.558536,-76.888389,ACTIVO,"Calle 11 #7-35, Bojayá",Baja,Pequeña,79.3,63.9,Media,+573175433887,Chocó,null,A3,Ferreteria,901512343-7,46.2,media,Fortalecer cobertura comercial.,"[""A1"",""A3""]"
